run_id,cpu_vendor,cpu_cores,cpu_threads,cpu_frequency_khz,cpu_architecture,ram_total_bytes,ram_available_bytes,ram_type,gpu_count,gpu_0_name,gpu_0_vendor,gpu_0_vram_gb,gpu_1_name,gpu_1_vendor,gpu_1_vram_gb,disk_total_gb,disk_free_gb,disk_filesystem,host_os_name,is_docker_used,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,shared_critic,learning_rate_schedule,beta_schedule,epsilon_schedule,checkpoint_interval,keep_checkpoints,even_checkpoints,normalize,hidden_units,num_layers,vis_encode_type,memory,goal_conditioning_type,deterministic,extrinsic_gamma,extrinsic_strength,init_path,threaded,max_steps,time_horizon,summary_freq,self_play,behavioral_cloning,time_start,time_end,total_steps,total_duration
3DBall_ppo_1768180496,Intel,10,16,2400000,x86,34048757760,19716390912,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.175,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768180501,1768181538.0,1268079,1037.0
3DBall_ppo_1768181841,Intel,10,16,2400000,x86,34048757760,19579424768,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.17,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768181846,1768182884.0,1267577,1038.0
3DBall_ppo_1768183187,Intel,10,16,2400000,x86,34048757760,19328258048,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.163,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768183193,1768184231.0,1268832,1038.0
3DBall_ppo_1768184534,Intel,10,16,2400000,x86,34048757760,19301040128,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.167,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768184539,1768185577.0,1264594,1038.0
3DBall_ppo_1768185880,Intel,10,16,2400000,x86,34048757760,19101687808,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.163,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768185885,1768186921.0,1266690,1036.0
3DBall_ppo_1768187224,Intel,10,16,2400000,x86,34048757760,19064913920,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.16,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768187229,1768188269.0,1267259,1040.0
3DBall_ppo_1768188572,Intel,10,16,2400000,x86,34048757760,18886701056,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.164,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768188577,1768189615.0,1265082,1038.0
3DBall_ppo_1768189917,Intel,10,16,2400000,x86,34048757760,19479314432,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.162,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768189922,1768190959.0,1263043,1037.0
3DBall_ppo_1768191262,Intel,10,16,2400000,x86,34048757760,19383222272,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.155,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768191267,1768192305.0,1264845,1038.0
3DBall_ppo_1768192608,Intel,10,16,2400000,x86,34048757760,19312820224,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.151,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768192613,1768193651.0,1266445,1038.0
3DBall_ppo_1768193954,Intel,10,16,2400000,x86,34048757760,19227680768,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.148,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768193959,1768194998.0,1265675,1039.0
3DBall_ppo_1768195301,Intel,10,16,2400000,x86,34048757760,19081457664,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.144,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768195306,1768196342.0,1263153,1036.0
3DBall_ppo_1768196645,Intel,10,16,2400000,x86,34048757760,18988752896,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.139,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768196649,1768197684.0,1267305,1035.0
3DBall_ppo_1768197987,Intel,10,16,2400000,x86,34048757760,19244634112,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.14,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768197992,1768199029.0,1265702,1037.0
3DBall_ppo_1768199332,Intel,10,16,2400000,x86,34048757760,19116335104,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.135,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768199337,1768200372.0,1264946,1035.0
3DBall_ppo_1768200675,Intel,10,16,2400000,x86,34048757760,18884866048,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.133,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768200680,1768201719.0,1266152,1039.0
3DBall_ppo_1768202022,Intel,10,16,2400000,x86,34048757760,18693984256,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.127,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768202027,1768203063.0,1264490,1036.0
3DBall_ppo_1768203366,Intel,10,16,2400000,x86,34048757760,19180617728,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.131,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768203371,1768204413.0,1267908,1042.0
3DBall_ppo_1768204716,Intel,10,16,2400000,x86,34048757760,19268718592,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.13,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768204721,1768205758.0,1266191,1037.0
3DBall_ppo_1768206061,Intel,10,16,2400000,x86,34048757760,19131465728,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.125,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768206066,1768207103.0,1266176,1037.0
3DBall_ppo_1768207406,Intel,10,16,2400000,x86,34048757760,18974101504,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.136,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768207411,1768208446.0,1267026,1035.0
3DBall_ppo_1768208749,Intel,10,16,2400000,x86,34048757760,18742525952,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.134,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768208754,1768209789.0,1264981,1035.0
3DBall_ppo_1768210092,Intel,10,16,2400000,x86,34048757760,18701197312,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.128,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768210097,1768211136.0,1265898,1039.0
3DBall_ppo_1768211439,Intel,10,16,2400000,x86,34048757760,18522173440,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.125,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768211445,1768212480.0,1267335,1035.0
3DBall_ppo_1768212783,Intel,10,16,2400000,x86,34048757760,18441809920,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.121,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768212788,1768213824.0,1265261,1036.0
3DBall_ppo_1768214127,Intel,10,16,2400000,x86,34048757760,18308747264,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.096,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768214132,1768215175.0,1267569,1043.0
3DBall_ppo_1768215478,Intel,10,16,2400000,x86,34048757760,18225565696,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.093,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768215483,1768216522.0,1264228,1039.0
3DBall_ppo_1768216825,Intel,10,16,2400000,x86,34048757760,18101645312,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.09,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768216829,1768217860.0,1265005,1031.0
3DBall_ppo_1768218163,Intel,10,16,2400000,x86,34048757760,18661998592,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.071,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768218168,1768219205.0,1266627,1037.0
3DBall_ppo_1768219508,Intel,10,16,2400000,x86,34048757760,18874875904,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.075,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768219513,1768220553.0,1267691,1040.0
3DBall_ppo_1768220856,Intel,10,16,2400000,x86,34048757760,18708377600,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.072,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768220861,1768221898.0,1266176,1037.0
3DBall_ppo_1768222201,Intel,10,16,2400000,x86,34048757760,18630848512,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,109.07,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768222206,1768223238.0,1264021,1032.0
3DBall_ppo_1768223541,Intel,10,16,2400000,x86,34048757760,18554052608,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.999,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768223545,1768224536.0,1266533,991.0
3DBall_ppo_1768224838,Intel,10,16,2400000,x86,34048757760,19397214208,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.736,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768224843,1768225874.0,1264529,1031.0
3DBall_ppo_1768226177,Intel,10,16,2400000,x86,34048757760,18745888768,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.668,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768226182,1768227248.0,1264735,1066.0
3DBall_ppo_1768227552,Intel,10,16,2400000,x86,34048757760,18531373056,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.631,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768227557,1768228614.0,1265312,1057.0
3DBall_ppo_1768228917,Intel,10,16,2400000,x86,34048757760,18289930240,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.623,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768228922,1768229981.0,1266842,1059.0
3DBall_ppo_1768230284,Intel,10,16,2400000,x86,34048757760,18106298368,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.632,NTFS,win32,False,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768230289,1768231023.0,1267224,734.0
3DBall_ppo_1768231126,Intel,10,16,2400000,x86,34048757760,20802531328,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.625,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768231131,1768231939.0,1267324,808.0
3DBall_ppo_1768232242,Intel,10,16,2400000,x86,34048757760,20632477696,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.619,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768232247,1768233584.0,1269078,1337.0
3DBall_ppo_1768233887,Intel,10,16,2400000,x86,34048757760,22376275968,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.578,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768233891,1768235405.0,1267105,1514.0
3DBall_ppo_1768235708,Intel,10,16,2400000,x86,34048757760,22173003776,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.574,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768235713,1768236819.0,1266341,1106.0
3DBall_ppo_1768237121,Intel,10,16,2400000,x86,34048757760,22205853696,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.569,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768237126,1768237952.0,1272448,826.0
3DBall_ppo_1768238254,Intel,10,16,2400000,x86,34048757760,22229123072,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.569,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768238259,1768239082.0,1265383,823.0
3DBall_ppo_1768239384,Intel,10,16,2400000,x86,34048757760,22104940544,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.308,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768239389,1768240216.0,1271251,827.0
3DBall_ppo_1768240518,Intel,10,16,2400000,x86,34048757760,22089748480,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.558,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768240523,1768241347.0,1264713,824.0
3DBall_ppo_1768241649,Intel,10,16,2400000,x86,34048757760,22040973312,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.562,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768241654,1768242475.0,1268754,821.0
3DBall_ppo_1768242778,Intel,10,16,2400000,x86,34048757760,21982482432,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8.0,,,,1861.994,108.559,NTFS,win32,False,ppo,16,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,True,128,2,simple,,,,0.99,1.0,,,5000000,1000,12000,,,1768242782,1768243602.0,1269122,820.0
